genotype	HEADER_SHAPES	area	hull-area	solidity	perimeter	width	height	longest_axis	center-of-mass-x	center-of-mass-y	hull_vertices	in_bounds	ellipse_center_x	ellipse_center_y	ellipse_major_axis	ellipse_minor_axis	ellipse_angle	ellipse_eccentricity	marker_area
Cq0001.00	SHAPES_DATA	3098.0	3086.0	1.00388852884	211.823374748	64	62	61	1584.09199484	2070.55777921	26	True	1584.09033203	2070.54174805	64.0402679443	59.9785575867	122.205696106	0.350465394896	126885.0
Cq0001.00	SHAPES_DATA	2843.0	2837.5	1.00193832599	204.308655977	60	63	63	1417.0179388	2052.82026029	27	True	1417.07397461	2052.91186523	60.871635437	58.0386161804	36.394733429	0.301522303456	126885.0
Cq0001.00	SHAPES_DATA	1974.0	1960.0	1.00714285714	168.024385214	51	50	46	2017.79837893	2043.53850051	23	True	2017.82275391	2043.55737305	50.0039176941	48.6818237305	61.9708061218	0.228430627971	126885.0
Cq0001.00	SHAPES_DATA	3164.0	3162.0	1.00063251107	221.137083054	64	65	48	2495.00537295	2037.74399494	28	True	2495.00439453	2037.70336914	65.3246841431	60.0776443481	29.7843570709	0.392674465093	126885.0
Cq0001.00	SHAPES_DATA	2399.0	2392.0	1.0029264214	187.095452905	56	57	51	2216.7148812	2027.50604419	28	True	2216.69799805	2027.50524902	56.9575920105	52.1769294739	34.674621582	0.40102689344	126885.0
Cq0001.00	SHAPES_DATA	3255.0	3255.0	1.0	220.894442439	67	63	61	786.677112135	2008.68202765	32	True	786.659790039	2008.68408203	65.0196380615	62.0934944153	86.3648223877	0.296618670556	126885.0
Cq0001.00	SHAPES_DATA	2256.0	2248.0	1.00355871886	180.367531061	52	55	42	2793.40602837	1982.9552305	27	True	2793.39575195	1982.96813965	55.3126678467	50.3950424194	177.77532959	0.412198540562	126885.0
Cq0001.00	SHAPES_DATA	3173.0	3175.0	0.99937007874	219.580734134	64	64	58	1138.75764261	1976.03120076	28	True	1138.79821777	1976.03735352	63.8058586121	61.6341629028	142.388748169	0.258676507885	126885.0
Cq0001.00	SHAPES_DATA	3194.0	3179.5	1.00456046548	216.166520596	64	63	52	2159.22730119	1961.71665623	32	True	2159.22753906	1961.69812012	63.3174133301	62.5453147888	94.2205581665	0.155690377581	126885.0
Cq0001.00	SHAPES_DATA	3115.0	3114.0	1.00032113038	214.651801825	64	66	46	2948.24205457	1939.58908507	29	True	2948.26000977	1939.55041504	63.1473236084	61.3105735779	23.4035243988	0.239431512446	126885.0
Cq0001.00	SHAPES_DATA	2862.0	2847.5	1.00509218613	205.823374748	62	60	45	1659.58420685	1932.91893781	31	True	1659.57873535	1932.89562988	60.0601768494	59.0545272827	95.971786499	0.182229807712	126885.0
Cq0001.00	SHAPES_DATA	2740.0	2718.0	1.0080941869	197.96551013	61	61	60	1271.3189781	1931.40510949	32	True	1271.28161621	1931.47143555	59.9550056458	56.7751655579	39.0794868469	0.321342932846	126885.0
Cq0001.00	SHAPES_DATA	6527.0	7804.0	0.836365966171	417.019332886	110	116	103	2683.15642715	1941.22475869	32	True	2682.73632812	1941.59057617	146.761550903	64.8801422119	40.8133392334	0.896976311762	126885.0
Cq0001.00	SHAPES_DATA	3379.0	3371.0	1.00237318303	224.308655977	67	64	60	1428.23941995	1910.12459307	34	True	1428.23510742	1910.11962891	66.7229309082	62.794960022	107.355255127	0.338044517527	126885.0
Cq0001.00	SHAPES_DATA	2945.0	2924.0	1.00718194254	205.480228901	62	63	63	773.473684211	1907.50390492	29	True	773.416442871	1907.55102539	61.0859260559	59.8670158386	5.36527824402	0.198770950565	126885.0
Cq0001.00	SHAPES_DATA	2261.0	2244.5	1.00735130319	181.195958138	53	54	44	3364.67757629	1897.96152145	29	True	3364.65576172	1897.94018555	53.9295692444	51.7502059937	157.533508301	0.281406290106	126885.0
Cq0001.00	SHAPES_DATA	1951.0	1964.0	0.993380855397	172.85281229	50	53	51	2408.18093285	1880.50076884	23	True	2408.15649414	1880.47998047	49.9219169617	48.281703949	179.931884766	0.254227556665	126885.0
Cq0001.00	SHAPES_DATA	3098.0	3097.0	1.00032289312	215.480228901	65	64	63	1810.56810846	1869.71336346	29	True	1810.60241699	1869.70703125	64.0808792114	60.1766166687	148.444335938	0.34371805366	126885.0
Cq0001.00	SHAPES_DATA	2710.0	2703.5	1.00240429073	202.994947672	60	59	57	2262.40221402	1858.36568266	29	True	2262.42236328	1858.3963623	58.6048545837	57.2987823486	18.225856781	0.209941616993	126885.0
Cq0001.00	SHAPES_DATA	2585.0	2574.5	1.00407846184	193.923879981	55	61	59	3070.42553191	1849.02591876	24	True	3070.40991211	1849.05041504	60.1787643433	53.1954879761	13.1097621918	0.467566693109	126885.0
Cq0001.00	SHAPES_DATA	2530.0	2526.5	1.00138531565	194.509666443	57	57	46	3268.11106719	1821.87509881	27	True	3268.12304688	1821.87548828	56.787853241	55.1417121887	21.5371551514	0.239028937133	126885.0
Cq0001.00	SHAPES_DATA	3155.0	3160.0	0.998417721519	218.894442439	64	64	51	1160.57654517	1806.42408875	27	True	1160.56530762	1806.40332031	63.4192962646	61.6968040466	48.66198349	0.231480182185	126885.0
Cq0001.00	SHAPES_DATA	2229.0	2232.0	0.998655913978	183.338093519	58	53	56	1952.55630328	1788.81202333	26	True	1952.62585449	1788.80029297	54.6051254272	50.4965248108	60.2957191467	0.380555779558	126885.0
Cq0001.00	SHAPES_DATA	2617.0	2611.0	1.00229797013	194.85281229	57	58	46	2434.30149026	1785.98853649	29	True	2434.31347656	1785.99743652	57.10313797	56.7377815247	159.69682312	0.112939954778	126885.0
Cq0001.00	SHAPES_DATA	3369.0	3361.5	1.00223114681	221.823374748	67	66	66	615.82487385	1777.58978925	33	True	615.820739746	1777.56835938	68.0989303589	61.3517112732	55.2544593811	0.43398450062	126885.0
Cq0001.00	SHAPES_DATA	3073.0	3055.0	1.00589198036	212.509666443	61	62	50	1410.25219655	1773.42564269	27	True	1410.24865723	1773.43225098	63.0803146362	60.3343429565	171.887664795	0.291835115193	126885.0
Cq0001.00	SHAPES_DATA	2199.0	2183.5	1.00709869476	178.610171676	53	54	45	926.92633015	1756.03319691	29	True	926.949462891	1756.06872559	52.9633903503	51.3917121887	20.4333744049	0.241803663293	126885.0
Cq0001.00	SHAPES_DATA	2586.0	2580.0	1.0023255814	195.095452905	57	58	58	2930.13147718	1756.90100541	23	True	2930.12036133	1756.92858887	58.5671768188	54.5930137634	154.846572876	0.362089045673	126885.0
Cq0001.00	SHAPES_DATA	1967.0	1956.5	1.0053667263	168.024385214	51	50	43	2347.11947128	1735.1489578	29	True	2347.10400391	1735.13720703	49.5921173096	48.7907829285	118.165176392	0.179041640326	126885.0
Cq0001.00	SHAPES_DATA	3227.0	3204.0	1.00717852684	213.823374748	64	65	62	2622.38363805	1738.70715835	29	True	2622.36889648	1738.6875	64.283164978	62.310546875	176.736343384	0.245827419961	126885.0
Cq0001.00	SHAPES_DATA	2959.0	2962.5	0.998818565401	209.580734134	65	61	64	2113.05204461	1735.46637377	26	True	2112.99291992	1735.43981934	61.8908424377	59.4421272278	72.2573165894	0.278504462833	126885.0
Cq0001.00	SHAPES_DATA	3281.0	3275.0	1.00183206107	223.237588286	65	63	48	990.74733313	1730.13623895	24	True	990.784606934	1730.14831543	65.0348358154	62.5613479614	57.8066368103	0.273166655604	126885.0
Cq0001.00	SHAPES_DATA	12.0	10.0	1.2	15.8994947672	7	4	3	2843.41666667	1698.5	5	True	2843.06005859	1697.88366699	5.77086544037	3.34877967834	77.9999771118	0.814409403726	126885.0
Cq0001.00	SHAPES_DATA	3046.0	3034.0	1.00395517469	211.237588286	65	62	59	1833.64412344	1717.18056467	26	True	1833.62878418	1717.14880371	61.9322357178	61.0393943787	76.8996658325	0.169189283809	126885.0
